일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20130208,29240,840,2.96,28360,29400,28300,268477,3.89597E+11,2.15352E+14,147299337
20130207,28400,-140,-0.49,28780,28780,28400,194422,2.77152E+11,2.09165E+14,147299337
20130206,28540,-160,-0.56,28800,28860,28540,137943,1.97881E+11,2.10196E+14,147299337
20130205,28700,-40,-0.14,28300,28860,28280,227762,3.25658E+11,2.11375E+14,147299337
20130204,28740,-80,-0.28,29000,29060,28340,257238,3.68744E+11,2.11669E+14,147299337
20130201,28820,-140,-0.48,29200,29200,28440,231524,3.33162E+11,2.12258E+14,147299337
20130131,28960,160,0.56,28600,28960,28440,321056,4.62219E+11,2.13289E+14,147299337
20130130,28800,620,2.2,28520,28800,28240,323848,4.62989E+11,2.12111E+14,147299337
20130129,28180,740,2.7,27800,28360,27600,432719,6.0665E+11,2.07545E+14,147299337
20130128,27440,-900,-3.18,27920,28020,27420,618708,8.53834E+11,2.02095E+14,147299337
20130125,28340,-720,-2.48,29200,29220,28100,436418,6.21242E+11,2.08723E+14,147299337
20130124,29060,-400,-1.36,29360,29380,28820,320146,4.65112E+11,2.14026E+14,147299337
20130123,29460,-140,-0.47,30000,30040,29460,186749,2.77536E+11,2.16972E+14,147299337
20130122,29600,520,1.79,28900,29740,28900,239166,3.52235E+11,2.18003E+14,147299337
20130121,29080,-520,-1.76,29280,29500,28960,290784,4.23519E+11,2.14173E+14,147299337
20130118,29600,220,0.75,29600,29740,29100,250601,3.6898E+11,2.18003E+14,147299337
20130117,29380,-460,-1.54,30040,30040,29000,404999,5.93971E+11,2.16383E+14,147299337
20130116,29840,-400,-1.32,30280,30520,29660,325058,4.87359E+11,2.19771E+14,147299337
20130115,30240,-800,-2.58,31200,31200,30240,214769,3.27596E+11,2.22717E+14,147299337
20130114,31040,380,1.24,30780,31040,30560,160602,2.47582E+11,2.28609E+14,147299337
20130111,30660,60,0.2,30960,30960,30140,238982,3.6633E+11,2.2581E+14,147299337
20130110,30600,600,2,30300,30680,30000,293482,4.46455E+11,2.25368E+14,147299337
20130109,30000,0,0,30000,30260,29820,253720,3.80272E+11,2.20949E+14,147299337
20130108,30000,-400,-1.32,30260,30340,29960,276757,4.16203E+11,2.20949E+14,147299337
20130107,30400,-100,-0.33,30300,30560,30000,252436,3.81988E+11,2.23895E+14,147299337
20130104,30500,-360,-1.17,30800,30840,30200,260120,3.95254E+11,2.24631E+14,147299337
20130103,30860,-660,-2.09,31640,31680,30860,284927,4.43088E+11,2.27283E+14,147299337
20130102,31520,1080,3.55,30660,31520,30540,229274,3.5597E+11,2.32144E+14,147299337
20121228,30440,520,1.74,29760,30600,29740,212266,3.21895E+11,2.2419E+14,147299337
20121227,29920,520,1.77,29400,30000,29400,182909,2.71655E+11,2.2036E+14,147299337
20121226,29400,-80,-0.27,29600,30060,29400,281820,4.19442E+11,2.1653E+14,147299337
20121224,29480,640,2.22,28960,29520,28840,290702,4.25307E+11,2.17119E+14,147299337
20121221,28840,-1220,-4.06,29860,29920,28800,553510,8.06584E+11,2.12406E+14,147299337
20121220,30060,-240,-0.79,30300,30580,29900,402740,6.05602E+11,2.21391E+14,147299337
20121218,30300,240,0.8,30000,30320,29900,271247,4.08052E+11,2.23158E+14,147299337
20121217,30060,-240,-0.79,30020,30480,29940,310372,4.67459E+11,2.21391E+14,147299337
20121214,30300,-360,-1.17,30320,30720,30160,279121,4.24319E+11,2.23158E+14,147299337
20121213,30660,860,2.89,30000,30660,29860,614229,9.35799E+11,2.2581E+14,147299337
20121212,29800,280,0.95,29460,29920,29460,304949,4.53017E+11,2.19476E+14,147299337
20121211,29520,-300,-1.01,29960,29960,29380,253294,3.74673E+11,2.17414E+14,147299337
20121210,29820,220,0.74,30120,30120,29700,261259,3.90796E+11,2.19623E+14,147299337
20121207,29600,520,1.79,29000,29960,29000,317756,4.70102E+11,2.18003E+14,147299337
20121206,29080,-20,-0.07,29360,29420,28680,285144,4.13834E+11,2.14173E+14,147299337
20121205,29100,500,1.75,28600,29100,28540,248894,3.59475E+11,2.14321E+14,147299337
20121204,28600,0,0,28640,28680,28400,190213,2.71625E+11,2.10638E+14,147299337
20121203,28600,480,1.71,28400,28720,28160,204572,2.9153E+11,2.10638E+14,147299337
20121130,28120,-160,-0.57,28460,28500,27980,328810,4.63675E+11,2.07103E+14,147299337
20121129,28280,20,0.07,28040,28440,28040,262256,3.69664E+11,2.08281E+14,147299337
20121128,28260,-60,-0.21,28000,28760,27920,281426,3.98596E+11,2.08134E+14,147299337
20121127,28320,240,0.85,28100,28560,28080,236884,3.35854E+11,2.08576E+14,147299337
20121126,28080,-660,-2.3,28840,28860,27980,275155,3.8943E+11,2.06808E+14,147299337
20121123,28740,400,1.41,28440,28840,28340,246769,3.52998E+11,2.11669E+14,147299337
20121122,28340,660,2.38,27880,28380,27820,299318,4.21723E+11,2.08723E+14,147299337
20121121,27680,400,1.47,27520,27940,27440,355901,4.91917E+11,2.03862E+14,147299337
20121120,27280,640,2.4,27060,27300,26920,268586,3.6468E+11,2.00916E+14,147299337
20121119,26640,500,1.91,26300,26840,26260,202837,2.70085E+11,1.96203E+14,147299337
20121116,26140,-480,-1.8,26440,26520,26020,243724,3.19935E+11,1.9252E+14,147299337
20121115,26620,-480,-1.77,26700,26760,26520,199259,2.65218E+11,1.96055E+14,147299337
20121114,27100,120,0.44,27140,27140,26920,208828,2.82336E+11,1.99591E+14,147299337
20121113,26980,80,0.3,26940,26980,26520,146594,1.95994E+11,1.98707E+14,147299337
20121112,26900,80,0.3,26620,26940,26620,139213,1.86682E+11,1.98118E+14,147299337
20121109,26820,-180,-0.67,26700,27020,26520,291124,3.89829E+11,1.97528E+14,147299337
20121108,27000,-240,-0.88,26960,27140,26820,306862,4.14267E+11,1.98854E+14,147299337
20121107,27240,260,0.96,26860,27240,26700,193847,2.61559E+11,2.00622E+14,147299337
20121106,26980,160,0.6,26980,26980,26640,179690,2.41309E+11,1.98707E+14,147299337
20121105,26820,280,1.06,26560,26980,26400,261413,3.50766E+11,1.97528E+14,147299337
20121102,26540,600,2.31,26380,26660,26260,370592,4.91034E+11,1.95466E+14,147299337
20121101,25940,-260,-0.99,25900,26040,25800,209205,2.7117E+11,1.91047E+14,147299337
20121031,26200,240,0.92,26120,26240,25980,212428,2.77551E+11,1.92962E+14,147299337
20121030,25960,-20,-0.08,25980,26080,25840,133300,1.73068E+11,1.91195E+14,147299337
20121029,25980,240,0.93,25960,25980,25580,229431,2.95667E+11,1.91342E+14,147299337
20121026,25740,-700,-2.65,26120,26240,25740,276353,3.5807E+11,1.89574E+14,147299337
20121025,26440,440,1.69,25920,26440,25820,237942,3.10998E+11,1.9473E+14,147299337
20121024,26000,-260,-0.99,25940,26180,25780,269753,3.50387E+11,1.91489E+14,147299337
20121023,26260,-40,-0.15,26380,26440,26040,185296,2.43696E+11,1.93404E+14,147299337
20121022,26300,260,1,25540,26340,25520,234884,3.05214E+11,1.93699E+14,147299337
20121019,26040,-700,-2.62,26460,26500,25980,279959,3.66663E+11,1.91784E+14,147299337
20121018,26740,20,0.07,26720,26820,26560,210796,2.81405E+11,1.96939E+14,147299337
20121017,26720,120,0.45,26840,26920,26320,180461,2.40888E+11,1.96792E+14,147299337
20121016,26600,600,2.31,26520,26620,26300,213589,2.82996E+11,1.95908E+14,147299337
20121015,26000,80,0.31,25920,26240,25740,206958,2.6956E+11,1.91489E+14,147299337
20121012,25920,-160,-0.61,26100,26240,25760,300039,3.88459E+11,1.909E+14,147299337
20121011,26080,-420,-1.58,26200,26400,25740,476265,6.21064E+11,1.92078E+14,147299337
20121010,26500,-940,-3.43,27060,27200,26500,260023,3.48688E+11,1.95172E+14,147299337
20121009,27440,-20,-0.07,27260,27620,27260,176068,2.42169E+11,2.02095E+14,147299337
20121008,27460,60,0.22,27500,27580,27200,240919,3.30193E+11,2.02242E+14,147299337
20121005,27400,60,0.22,27740,27800,27040,357080,4.88418E+11,2.018E+14,147299337
20121004,27340,-40,-0.15,27020,27460,26780,383480,5.20781E+11,2.01358E+14,147299337
20121002,27380,460,1.71,27080,27420,27040,267729,3.65461E+11,2.01653E+14,147299337
20120928,26920,160,0.6,27180,27200,26780,358509,4.84026E+11,1.98265E+14,147299337
20120927,26760,260,0.98,26540,26840,26460,291061,3.89039E+11,1.97087E+14,147299337
20120926,26500,-40,-0.15,26260,26500,26120,241197,3.17887E+11,1.95172E+14,147299337
20120925,26540,0,0,26200,26680,26200,227443,3.01531E+11,1.95466E+14,147299337
20120924,26540,500,1.92,26000,26560,25840,264015,3.46851E+11,1.95466E+14,147299337
20120921,26040,300,1.17,26000,26140,25900,298374,3.88582E+11,1.91784E+14,147299337
20120920,25740,-540,-2.05,25860,26100,25680,284488,3.67408E+11,1.89574E+14,147299337
20120919,26280,-20,-0.08,26120,26460,25960,242946,3.18439E+11,1.93551E+14,147299337
20120918,26300,0,0,26280,26720,26160,224940,2.97051E+11,1.93699E+14,147299337
20120917,26300,-420,-1.57,26720,26720,26240,298200,3.93943E+11,1.93699E+14,147299337
20120914,26720,700,2.69,26600,26780,26540,498718,6.65032E+11,1.96792E+14,147299337
20120913,26020,140,0.54,25980,26100,25620,390332,5.06351E+11,1.91636E+14,147299337
20120912,25880,760,3.03,25360,25900,25180,370250,4.74287E+11,1.90605E+14,147299337
20120911,25120,120,0.48,24800,25300,24640,198608,2.48519E+11,1.85008E+14,147299337
20120910,25000,0,0,25200,25280,25000,318481,4.00946E+11,1.84124E+14,147299337
20120907,25000,1080,4.52,24600,25020,24400,510922,6.33743E+11,1.84124E+14,147299337
20120906,23920,140,0.59,24000,24060,23860,247977,2.97372E+11,1.7617E+14,147299337
20120905,23780,-580,-2.38,24100,24240,23780,349101,4.18417E+11,1.75139E+14,147299337
20120904,24360,0,0,24380,24560,24200,198954,2.42482E+11,1.79411E+14,147299337
20120903,24360,-300,-1.22,24400,24700,24020,278537,3.38901E+11,1.79411E+14,147299337
20120831,24660,360,1.48,24220,24680,24140,407358,4.9757E+11,1.8162E+14,147299337
20120830,24300,-300,-1.22,24560,24580,24040,324636,3.94081E+11,1.78969E+14,147299337
20120829,24600,700,2.93,24180,24700,24140,469517,5.72725E+11,1.81178E+14,147299337
20120828,23900,300,1.27,23720,24180,23600,558503,6.68109E+11,1.76023E+14,147299337
20120827,23600,-1900,-7.45,23780,24060,23460,1277983,1.51572E+12,1.73813E+14,147299337
20120824,25500,-240,-0.93,25400,25740,25280,282921,3.60448E+11,1.87807E+14,147299337
20120823,25740,460,1.82,25220,25740,24980,277600,3.52602E+11,1.89574E+14,147299337
20120822,25280,-360,-1.4,25380,25620,25140,321554,4.06976E+11,1.86186E+14,147299337
20120821,25640,-20,-0.08,25840,26040,25640,307047,3.97214E+11,1.88838E+14,147299337
20120820,25660,-240,-0.93,25400,25660,25100,399820,5.08868E+11,1.88985E+14,147299337
20120817,25900,-1000,-3.72,26880,26900,25720,554025,7.21447E+11,1.90753E+14,147299337
20120816,26900,0,0,27080,27100,26760,296891,3.99563E+11,1.98118E+14,147299337
20120814,26900,400,1.51,26520,27000,26520,289928,3.8776E+11,1.98118E+14,147299337
20120813,26500,-460,-1.71,26840,26940,26460,197976,2.63034E+11,1.95172E+14,147299337
20120810,26960,160,0.6,26700,26960,26600,294895,3.95441E+11,1.9856E+14,147299337
20120809,26800,400,1.52,26420,26960,26360,612875,8.18462E+11,1.97381E+14,147299337
20120808,26400,520,2.01,26120,26560,26020,389471,5.1397E+11,1.94435E+14,147299337
20120807,25880,-80,-0.31,26060,26080,25680,205823,2.66433E+11,1.90605E+14,147299337
20120806,25960,1100,4.42,25700,26100,25640,246024,3.18484E+11,1.91195E+14,147299337
20120803,24860,-400,-1.58,24800,25340,24760,312338,3.91305E+11,1.83093E+14,147299337
20120802,25260,-740,-2.85,26000,26080,25220,320335,4.09158E+11,1.86039E+14,147299337
20120801,26000,-180,-0.69,25840,26300,25660,381803,4.94957E+11,1.91489E+14,147299337
20120731,26180,680,2.67,25600,26680,25500,676303,8.84555E+11,1.92815E+14,147299337
20120730,25500,840,3.41,25200,25560,25020,382995,4.85596E+11,1.87807E+14,147299337
20120727,24660,1220,5.2,23900,24660,23820,534352,6.49534E+11,1.8162E+14,147299337
20120726,23440,280,1.21,23380,23480,23200,273339,3.19282E+11,1.72635E+14,147299337
20120725,23160,-240,-1.03,23060,23440,22780,273353,3.15285E+11,1.70573E+14,147299337
20120724,23400,160,0.69,23300,23500,23180,292532,3.41759E+11,1.7234E+14,147299337
20120723,23240,-580,-2.43,23300,23400,23100,258087,2.99545E+11,1.71162E+14,147299337
20120720,23820,-80,-0.33,24040,24060,23820,240244,2.87638E+11,1.75434E+14,147299337
20120719,23900,820,3.55,23600,24040,23440,497504,5.93343E+11,1.76023E+14,147299337
20120718,23080,-280,-1.2,23580,23700,22760,292655,3.41206E+11,1.69983E+14,147299337
20120717,23360,320,1.39,22960,23560,22720,317913,3.69924E+11,1.72046E+14,147299337
20120716,23040,260,1.14,22900,23100,22660,305730,3.49937E+11,1.69689E+14,147299337
20120713,22780,960,4.4,21920,22880,21820,542252,6.08257E+11,1.67774E+14,147299337
20120712,21820,-540,-2.42,22420,22520,21820,500103,5.52686E+11,1.60704E+14,147299337
20120711,22360,-180,-0.8,22580,22660,22160,361358,4.03435E+11,1.64681E+14,147299337
20120710,22540,20,0.09,22700,22840,22420,355742,4.00918E+11,1.66006E+14,147299337
20120709,22520,-700,-3.01,22700,22760,22520,426705,4.8222E+11,1.65859E+14,147299337
20120706,23220,-480,-2.03,23880,23880,23060,423970,4.94869E+11,1.71015E+14,147299337
20120705,23700,-120,-0.5,23740,23880,23540,181784,2.15381E+11,1.7455E+14,147299337
20120704,23820,320,1.36,23640,23940,23560,383678,4.54753E+11,1.75434E+14,147299337
20120703,23500,20,0.09,23640,23860,23400,316380,3.72774E+11,1.73077E+14,147299337
20120702,23480,-540,-2.25,24160,24180,23420,383135,4.53284E+11,1.72929E+14,147299337
20120629,24020,660,2.83,23340,24020,23060,373478,4.41048E+11,1.76907E+14,147299337
20120628,23360,20,0.09,23340,23600,23060,208420,2.43377E+11,1.72046E+14,147299337
20120627,23340,560,2.46,22800,23540,22600,471673,5.4572E+11,1.71898E+14,147299337
20120626,22780,140,0.62,22660,22980,22580,506211,5.77622E+11,1.67774E+14,147299337
20120625,22640,-1000,-4.23,23420,23560,22560,828723,9.43558E+11,1.66743E+14,147299337
20120622,23640,-900,-3.67,23780,24040,23600,626943,7.45154E+11,1.74108E+14,147299337
20120621,24540,-500,-2,24680,24840,24520,255553,3.14783E+11,1.80736E+14,147299337
20120620,25040,160,0.64,24980,25300,24900,265743,3.32796E+11,1.84419E+14,147299337
20120619,24880,20,0.08,24900,24940,24440,297169,3.6787E+11,1.8324E+14,147299337
20120618,24860,520,2.14,24800,25140,24680,352506,4.39672E+11,1.83093E+14,147299337
20120615,24340,-880,-3.49,25000,25200,24280,609612,7.47419E+11,1.79263E+14,147299337
20120614,25220,-200,-0.79,25380,25420,25120,441585,5.56961E+11,1.85744E+14,147299337
20120613,25420,320,1.27,25320,25480,25120,191611,2.42555E+11,1.87217E+14,147299337
20120612,25100,-260,-1.03,24920,25200,24900,176329,2.21034E+11,1.84861E+14,147299337
20120611,25360,420,1.68,25440,25500,25320,198491,2.51964E+11,1.86776E+14,147299337
20120608,24940,-360,-1.42,25500,25500,24900,199521,2.50696E+11,1.83682E+14,147299337
20120607,25300,1240,5.15,24780,25300,24660,419412,5.23061E+11,1.86334E+14,147299337
20120605,24060,140,0.59,24020,24180,23860,257449,3.09336E+11,1.77201E+14,147299337
20120604,23920,-740,-3,23960,24100,23840,361840,4.33875E+11,1.7617E+14,147299337
20120601,24660,440,1.82,24260,24740,23980,272252,3.3326E+11,1.8162E+14,147299337
20120531,24220,-300,-1.22,24260,24260,23840,442818,5.32856E+11,1.78379E+14,147299337
20120530,24520,-240,-0.97,24760,24800,24300,254380,3.11263E+11,1.80589E+14,147299337
20120529,24760,260,1.06,24240,24760,24120,216876,2.65759E+11,1.82357E+14,147299337
20120525,24500,0,0,24660,24920,24460,203783,2.509E+11,1.80442E+14,147299337
20120524,24500,80,0.33,24260,24500,23960,305365,3.69817E+11,1.80442E+14,147299337
20120523,24420,-380,-1.53,24800,24800,23900,323898,3.92874E+11,1.79852E+14,147299337
20120522,24800,620,2.56,25100,25100,24540,476938,5.91213E+11,1.82651E+14,147299337
20120521,24180,860,3.69,23880,24320,23800,475248,5.72558E+11,1.78085E+14,147299337
20120518,23320,-1140,-4.66,24080,24100,23300,602891,7.11703E+11,1.71751E+14,147299337
20120517,24460,-140,-0.57,24600,24860,24020,663431,8.07496E+11,1.80147E+14,147299337
20120516,24600,-1620,-6.18,25960,26000,24560,772389,9.67696E+11,1.81178E+14,147299337
20120515,26220,-60,-0.23,26080,26400,26000,312381,4.0862E+11,1.93109E+14,147299337
20120514,26280,220,0.84,26100,26540,26080,302375,3.97673E+11,1.93551E+14,147299337
20120511,26060,-480,-1.81,26300,26460,26060,273746,3.58239E+11,1.91931E+14,147299337
20120510,26540,-80,-0.3,26580,26720,26440,263434,3.50199E+11,1.95466E+14,147299337
20120509,26620,-200,-0.75,26700,26960,26480,253520,3.38453E+11,1.96055E+14,147299337
20120508,26820,-20,-0.07,26960,27040,26780,241223,3.23839E+11,1.97528E+14,147299337
20120507,26840,-360,-1.32,26840,27060,26500,378463,5.05302E+11,1.97676E+14,147299337
20120504,27200,-820,-2.93,27500,27960,26980,410013,5.60377E+11,2.00327E+14,147299337
20120503,28020,-180,-0.64,28040,28200,27960,206721,2.89812E+11,2.06366E+14,147299337
20120502,28200,400,1.44,28200,28360,27980,368585,5.19176E+11,2.07692E+14,147299337
20120430,27800,320,1.16,27900,28180,27540,315924,4.40609E+11,2.04746E+14,147299337
20120427,27480,680,2.54,27100,27660,27020,318334,4.36276E+11,2.02389E+14,147299337
20120426,26800,700,2.68,26400,26800,26340,330125,4.39864E+11,1.97381E+14,147299337
20120425,26100,440,1.71,26080,26300,25860,276830,3.61423E+11,1.92226E+14,147299337
20120424,25660,80,0.31,25300,25720,25240,265092,3.37589E+11,1.88985E+14,147299337
20120423,25580,-60,-0.23,25380,25600,25240,168229,2.14054E+11,1.88396E+14,147299337
20120420,25640,-500,-1.91,25880,25940,25560,198642,2.54732E+11,1.88838E+14,147299337
20120419,26140,280,1.08,25840,26140,25780,263389,3.42393E+11,1.9252E+14,147299337
20120418,25860,880,3.52,25540,26040,25380,345320,4.4497E+11,1.90458E+14,147299337
20120417,24980,-200,-0.79,25020,25280,24820,291687,3.6481E+11,1.83977E+14,147299337
20120416,25180,-180,-0.71,25460,25520,25000,305181,3.85565E+11,1.8545E+14,147299337
20120413,25360,-100,-0.39,25300,25540,25200,709175,8.96722E+11,1.86776E+14,147299337
20120412,25460,-760,-2.9,25660,25980,25360,505706,6.44525E+11,1.87512E+14,147299337
20120410,26220,-120,-0.46,26280,26400,26140,223655,2.93869E+11,1.93109E+14,147299337
20120409,26340,-300,-1.13,26400,26600,26120,172210,2.26497E+11,1.93993E+14,147299337
20120406,26640,40,0.15,26540,26680,26260,205972,2.726E+11,1.96203E+14,147299337
20120405,26600,200,0.76,26040,26700,25940,258692,3.39867E+11,1.95908E+14,147299337
20120404,26400,-300,-1.12,26620,27020,26300,292224,3.89595E+11,1.94435E+14,147299337
20120403,26700,720,2.77,26400,26780,26040,330512,4.36828E+11,1.96645E+14,147299337
20120402,25980,480,1.88,25500,25980,25220,251937,3.2286E+11,1.91342E+14,147299337
20120330,25500,-100,-0.39,25400,25600,25140,305967,3.88086E+11,1.87807E+14,147299337
20120329,25600,-440,-1.69,25980,25980,25600,233777,3.00843E+11,1.88543E+14,147299337
20120328,26040,-180,-0.69,26000,26160,25900,198516,2.58199E+11,1.91784E+14,147299337
20120327,26220,720,2.82,25700,26220,25520,283880,3.68009E+11,1.93109E+14,147299337
20120326,25500,280,1.11,25360,25500,25220,184819,2.34725E+11,1.87807E+14,147299337
20120323,25220,60,0.24,24860,25480,24860,217307,2.74301E+11,1.85744E+14,147299337
20120322,25160,320,1.29,24700,25260,24700,253830,3.18056E+11,1.85303E+14,147299337
20120321,24840,-500,-1.97,25200,25200,24840,258654,3.23223E+11,1.82946E+14,147299337
20120320,25340,140,0.56,25340,25540,25200,238807,3.03024E+11,1.86628E+14,147299337
20120319,25200,440,1.78,24700,25360,24680,237833,2.98154E+11,1.85597E+14,147299337
20120316,24760,-240,-0.96,25200,25340,24760,361632,4.52268E+11,1.82357E+14,147299337
20120315,25000,0,0,25020,25200,24840,281014,3.51663E+11,1.84124E+14,147299337
20120314,25000,580,2.38,24600,25100,24600,367328,4.58175E+11,1.84124E+14,147299337
20120313,24420,220,0.91,24000,24580,24000,239728,2.92667E+11,1.79852E+14,147299337
20120312,24200,-400,-1.63,24480,24520,24200,236760,2.88041E+11,1.78232E+14,147299337
20120309,24600,1000,4.24,23820,24620,23760,365212,4.42079E+11,1.81178E+14,147299337
20120308,23600,160,0.68,23600,23720,23300,406211,4.77632E+11,1.73813E+14,147299337
20120307,23440,-160,-0.68,23500,23660,23300,230554,2.70799E+11,1.72635E+14,147299337
20120306,23600,120,0.51,23580,23860,23340,211532,2.49327E+11,1.73813E+14,147299337
20120305,23480,-160,-0.68,23800,23820,23320,223655,2.62293E+11,1.72929E+14,147299337
20120302,23640,-480,-1.99,24300,24340,23580,360682,4.31099E+11,1.74108E+14,147299337
20120229,24120,420,1.77,23820,24180,23820,345618,4.15273E+11,1.77643E+14,147299337
20120228,23700,280,1.2,23920,24000,23620,333027,3.96598E+11,1.7455E+14,147299337
20120227,23420,-180,-0.76,23480,23600,23180,168265,1.97063E+11,1.72488E+14,147299337
20120224,23600,400,1.72,23060,23720,23060,284960,3.34946E+11,1.73813E+14,147299337
20120223,23200,-740,-3.09,23460,23580,23020,465609,5.40325E+11,1.70867E+14,147299337
20120222,23940,340,1.44,23640,24000,23440,235724,2.80572E+11,1.76317E+14,147299337
20120221,23600,100,0.43,23500,23960,23300,216328,2.55474E+11,1.73813E+14,147299337
20120220,23500,-20,-0.09,23560,23880,23320,296550,3.36858E+11,1.73077E+14,147299337
20120217,23520,820,3.61,23180,23600,23120,346676,4.06109E+11,1.73224E+14,147299337
20120216,22700,0,0,22600,22800,22420,308603,3.49496E+11,1.67185E+14,147299337
20120215,22700,1100,5.09,21960,22760,21840,570588,6.42394E+11,1.67185E+14,147299337
20120214,21600,-60,-0.28,21680,21780,21480,246511,2.66708E+11,1.59083E+14,147299337
20120213,21660,420,1.98,21380,21780,21340,320760,3.46215E+11,1.59525E+14,147299337
20120210,21240,-440,-2.03,21680,21680,21220,372318,3.97162E+11,1.56432E+14,147299337
20120209,21680,-160,-0.73,21740,21800,21200,480585,5.13797E+11,1.59672E+14,147299337
20120208,21840,-20,-0.09,21980,22000,21680,236880,2.5843E+11,1.60851E+14,147299337
20120207,21860,380,1.77,21540,21920,21460,238611,2.59187E+11,1.60998E+14,147299337
20120206,21480,160,0.75,21680,21820,21320,317585,3.42042E+11,1.58199E+14,147299337
20120203,21320,-280,-1.3,21420,21680,21120,357253,3.80342E+11,1.57021E+14,147299337
20120202,21600,20,0.09,21720,22080,21360,448986,4.85314E+11,1.59083E+14,147299337
20120201,21580,-560,-2.53,22140,22140,21560,458731,4.99504E+11,1.58936E+14,147299337
20120131,22140,-160,-0.72,22100,22400,21780,434959,4.81136E+11,1.6306E+14,147299337
20120130,22300,-200,-0.89,22580,22600,22180,327408,3.66648E+11,1.64239E+14,147299337
20120127,22500,240,1.08,22400,22500,22220,255060,2.85221E+11,1.65712E+14,147299337
20120126,22260,-20,-0.09,22320,22420,21880,353212,3.93E+11,1.63944E+14,147299337
20120125,22280,180,0.81,21840,22500,21840,455736,5.07894E+11,1.64091E+14,147299337
20120120,22100,660,3.08,21800,22100,21520,512607,5.61667E+11,1.62766E+14,147299337
20120119,21440,840,4.08,20760,21440,20740,448056,4.7405E+11,1.57905E+14,147299337
20120118,20600,-120,-0.58,21020,21040,20440,307608,3.17114E+11,1.51718E+14,147299337
20120117,20720,120,0.58,20820,20960,20480,342322,3.55152E+11,1.52602E+14,147299337
20120116,20600,-320,-1.53,20800,20800,20400,232948,2.39196E+11,1.51718E+14,147299337
20120113,20920,360,1.75,20560,21000,20520,293017,3.05291E+11,1.54075E+14,147299337
20120112,20560,140,0.69,20320,20580,20220,371462,3.78761E+11,1.51424E+14,147299337
20120111,20420,-100,-0.49,20340,20480,20280,382904,3.89818E+11,1.50393E+14,147299337
20120110,20520,200,0.98,20420,20720,20420,409381,4.21469E+11,1.51129E+14,147299337
20120109,20320,-480,-2.31,20800,20820,20300,387166,3.94889E+11,1.49656E+14,147299337
20120106,20800,-300,-1.42,21120,21320,20600,376753,3.91885E+11,1.53191E+14,147299337
20120105,21100,-500,-2.31,21460,21580,21100,346691,3.68336E+11,1.55401E+14,147299337
20120104,21600,-500,-2.26,22100,22200,21500,342389,3.72043E+11,1.59083E+14,147299337
20120103,22100,500,2.31,21860,22100,21840,339046,3.73086E+11,1.62766E+14,147299337
20120102,21600,440,2.08,21400,21600,21300,263300,2.8268E+11,1.59083E+14,147299337
20111229,21160,-60,-0.28,21240,21540,21140,218898,2.33118E+11,1.55843E+14,147299337
20111228,21220,-240,-1.12,21460,21460,21200,220925,2.3563E+11,1.56285E+14,147299337
20111227,21460,140,0.66,21360,21600,21060,226189,2.42562E+11,1.58052E+14,147299337
20111226,21320,-40,-0.19,21340,21500,21320,124469,1.3308E+11,1.57021E+14,147299337
20111223,21360,320,1.52,21120,21480,21120,246478,2.63488E+11,1.57316E+14,147299337
20111222,21040,-100,-0.47,20900,21060,20820,213171,2.23537E+11,1.54959E+14,147299337
20111221,21140,900,4.45,20700,21140,20620,408316,4.26209E+11,1.55695E+14,147299337
20111220,20240,100,0.5,20160,20580,20140,275516,2.79742E+11,1.49067E+14,147299337
20111219,20140,-760,-3.64,20900,20900,19680,410694,4.16102E+11,1.4833E+14,147299337
20111216,20900,600,2.96,20420,20900,20400,245774,2.54108E+11,1.53928E+14,147299337
20111215,20300,-500,-2.4,20580,20720,20300,339605,3.47706E+11,1.49509E+14,147299337
20111214,20800,-200,-0.95,20680,20900,20500,421590,4.36593E+11,1.53191E+14,147299337
20111213,21000,-680,-3.14,21480,21500,21000,265044,2.82106E+11,1.54664E+14,147299337
20111212,21680,620,2.94,21260,21680,21200,243479,2.6234E+11,1.59672E+14,147299337
20111209,21060,-220,-1.03,20980,21480,20740,276388,2.92146E+11,1.55106E+14,147299337
20111208,21280,160,0.76,21140,21660,20920,521081,5.55017E+11,1.56726E+14,147299337
20111207,21120,240,1.15,21000,21360,20820,395486,4.17806E+11,1.55548E+14,147299337
20111206,20880,-440,-2.06,21140,21400,20820,292758,3.08377E+11,1.53781E+14,147299337
20111205,21320,320,1.52,21380,21460,21160,297501,3.17222E+11,1.57021E+14,147299337
20111202,21000,-480,-2.23,21220,21420,20800,439388,4.65999E+11,1.54664E+14,147299337
20111201,21480,1400,6.97,20700,21600,20580,694628,7.35398E+11,1.58199E+14,147299337
20111130,20080,-20,-0.1,20000,20200,19920,394423,3.96443E+11,1.47889E+14,147299337
20111129,20100,540,2.76,19800,20100,19720,552503,5.51962E+11,1.48036E+14,147299337
20111128,19560,620,3.27,19180,19640,19160,315940,3.08544E+11,1.44059E+14,147299337
20111125,18940,80,0.42,18580,19060,18580,233962,2.21076E+11,1.39492E+14,147299337
20111124,18860,160,0.86,18440,19060,18420,273680,2.56609E+11,1.38903E+14,147299337
20111123,18700,-560,-2.91,18960,19200,18700,307043,2.88701E+11,1.37725E+14,147299337
20111122,19260,260,1.37,19000,19420,18860,241829,2.31743E+11,1.41849E+14,147299337
