일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20211228,80300,100,0.12,80200,80400,79700,18226325,1.4582E+12,4.79374E+14,5969782550
20211227,80200,-300,-0.37,80600,80600,79800,10783368,8.64327E+11,4.78777E+14,5969782550
20211224,80500,600,0.75,80200,80800,80200,12086380,9.73662E+11,4.80567E+14,5969782550
20211223,79900,500,0.63,79800,80000,79300,13577498,1.08306E+12,4.76986E+14,5969782550
20211222,79400,1300,1.66,78900,79400,78800,17105892,1.35431E+12,4.74001E+14,5969782550
20211221,78100,1000,1.3,77900,78300,77500,14245298,1.11066E+12,4.6624E+14,5969782550
20211220,77100,-900,-1.15,77600,77800,76800,11264375,8.69972E+11,4.6027E+14,5969782550
20211217,78000,200,0.26,76800,78000,76800,13108479,1.01685E+12,4.65643E+14,5969782550
20211216,77800,200,0.26,78500,78500,77400,11996128,9.34244E+11,4.64449E+14,5969782550
20211215,77600,600,0.78,76400,77600,76300,9584939,7.38592E+11,4.63255E+14,5969782550
20211214,77000,200,0.26,76500,77200,76200,10976660,8.41447E+11,4.59673E+14,5969782550
20211213,76800,-100,-0.13,77200,78300,76500,15038750,1.16329E+12,4.58479E+14,5969782550
20211210,76900,-1300,-1.66,77400,77600,76800,9155219,7.05966E+11,4.59076E+14,5969782550
20211209,78200,800,1.03,77400,78200,77000,21604528,1.68118E+12,4.66837E+14,5969782550
20211208,77400,0,0,78300,78600,77100,21558340,1.66298E+12,4.62061E+14,5969782550
20211207,77400,1100,1.44,76100,77700,75600,19232453,1.47789E+12,4.62061E+14,5969782550
20211206,76300,700,0.93,75100,76700,74900,16391250,1.24531E+12,4.55494E+14,5969782550
20211203,75600,-200,-0.26,75600,76000,74100,18330240,1.37586E+12,4.51316E+14,5969782550
20211202,75800,1400,1.88,73900,75800,73800,23652940,1.77878E+12,4.5251E+14,5969782550
20211201,74400,3100,4.35,72000,74800,71600,21954856,1.61088E+12,4.44152E+14,5969782550
20211130,71300,-1000,-1.38,73200,73900,70500,30364841,2.18368E+12,4.25645E+14,5969782550
20211129,72300,0,0,71700,73000,71400,16682559,1.20661E+12,4.31615E+14,5969782550
20211126,72300,-1400,-1.9,73500,74100,72000,13002242,9.44378E+11,4.31615E+14,5969782550
20211125,73700,-1100,-1.47,75100,75100,73600,12559258,9.29571E+11,4.39973E+14,5969782550
20211124,74800,-500,-0.66,76000,76200,74100,15652305,1.1742E+12,4.4654E+14,5969782550
20211123,75300,400,0.53,76000,76000,74500,22029195,1.65672E+12,4.49525E+14,5969782550
20211122,74900,3700,5.2,73300,75200,73000,27506623,2.04723E+12,4.47137E+14,5969782550
20211119,71200,1000,1.42,70400,71400,70100,11954728,8.44716E+11,4.25049E+14,5969782550
20211118,70200,-500,-0.71,70700,71000,70200,10144957,7.15156E+11,4.19079E+14,5969782550
20211117,70700,-600,-0.84,71300,71600,70600,11027606,7.82835E+11,4.22064E+14,5969782550
20211116,71300,-100,-0.14,71500,72000,71300,10919239,7.82119E+11,4.25645E+14,5969782550
20211115,71400,800,1.13,71700,71900,70900,12420710,8.88881E+11,4.26242E+14,5969782550
20211112,70600,700,1,70200,70900,69900,10087450,7.11488E+11,4.21467E+14,5969782550
20211111,69900,-300,-0.43,69900,70000,69600,11489122,8.02183E+11,4.17288E+14,5969782550
20211110,70200,-300,-0.43,70300,70900,70200,9422009,6.63953E+11,4.19079E+14,5969782550
20211109,70500,-100,-0.14,70300,71000,70100,11159589,7.85532E+11,4.2087E+14,5969782550
20211108,70600,400,0.57,70400,70600,69800,11121981,7.80514E+11,4.21467E+14,5969782550
20211105,70200,-400,-0.57,71600,71600,70200,12667743,8.93825E+11,4.19079E+14,5969782550
20211104,70600,200,0.28,71200,71600,70500,11818987,8.39689E+11,4.21467E+14,5969782550
20211103,70400,-1100,-1.54,71700,71700,70100,12770428,9.01885E+11,4.20273E+14,5969782550
20211102,71500,1600,2.29,70800,72200,70700,16812570,1.20467E+12,4.26839E+14,5969782550
20211101,69900,100,0.14,70200,70600,69900,11503729,8.07716E+11,4.17288E+14,5969782550
20211029,69800,-900,-1.27,71200,71600,69700,17016151,1.1966E+12,4.16691E+14,5969782550
20211028,70700,600,0.86,69500,72200,69500,20644902,1.45953E+12,4.22064E+14,5969782550
20211027,70100,-1000,-1.41,71000,71000,70000,10295316,7.23286E+11,4.18482E+14,5969782550
20211026,71100,900,1.28,70600,71500,70400,10528252,7.46413E+11,4.24452E+14,5969782550
20211025,70200,-200,-0.28,69900,70600,69500,10029621,7.02792E+11,4.19079E+14,5969782550
20211022,70400,200,0.28,70000,70700,70000,8395448,5.90534E+11,4.20273E+14,5969782550
20211021,70200,-100,-0.14,70300,70600,70000,10891094,7.6606E+11,4.19079E+14,5969782550
20211020,70300,-300,-0.42,70700,71000,70200,10151638,7.15666E+11,4.19676E+14,5969782550
20211019,70600,400,0.57,70800,71000,70400,9507991,6.71983E+11,4.21467E+14,5969782550
20211018,70200,100,0.14,70200,70300,69200,13486391,9.42009E+11,4.19079E+14,5969782550
20211015,70100,700,1.01,70200,71000,70000,18051612,1.27026E+12,4.18482E+14,5969782550
20211014,69400,600,0.87,69000,69800,68800,19520641,1.35253E+12,4.14303E+14,5969782550
20211013,68800,-200,-0.29,68700,69600,68300,24172015,1.67034E+12,4.10721E+14,5969782550
20211012,69000,-2500,-3.5,70700,70900,68700,31001484,2.15123E+12,4.11915E+14,5969782550
20211008,71500,-100,-0.14,72300,72400,71500,14043287,1.00901E+12,4.26839E+14,5969782550
20211007,71600,300,0.42,71600,72100,71300,13683532,9.81528E+11,4.27436E+14,5969782550
20211006,71300,-900,-1.25,72600,72800,71200,18956962,1.36113E+12,4.25645E+14,5969782550
20211005,72200,-1000,-1.37,73000,73000,71400,24013921,1.72966E+12,4.31018E+14,5969782550
20211001,73200,-900,-1.21,73900,74000,72900,15803395,1.15744E+12,4.36988E+14,5969782550
20210930,74100,0,0,74300,74800,73700,19919361,1.478E+12,4.42361E+14,5969782550
20210929,74100,-2200,-2.88,74800,75300,73800,23992458,1.78315E+12,4.42361E+14,5969782550
20210928,76300,-1400,-1.8,77700,77800,76200,15406382,1.18279E+12,4.55494E+14,5969782550
20210927,77700,400,0.52,77300,77700,77000,11699798,9.0652E+11,4.63852E+14,5969782550
20210924,77300,-100,-0.13,77600,77700,77100,12247274,9.47459E+11,4.61464E+14,5969782550
20210923,77400,200,0.26,77500,77600,76800,17055590,1.31821E+12,4.62061E+14,5969782550
20210917,77200,1100,1.45,76300,77200,75900,16289502,1.25068E+12,4.60867E+14,5969782550
20210916,76100,-900,-1.17,77300,77400,76100,13067622,1.00018E+12,4.543E+14,5969782550
20210915,77000,400,0.52,77400,77400,76400,12829128,9.87847E+11,4.59673E+14,5969782550
20210914,76600,300,0.39,77100,77700,76600,18167057,1.40421E+12,4.57285E+14,5969782550
20210913,76300,1000,1.33,75200,76300,75100,11397775,8.65368E+11,4.55494E+14,5969782550
20210910,75300,0,0,75300,75600,74800,10103212,7.60038E+11,4.49525E+14,5969782550
20210909,75300,-1000,-1.31,76400,76600,75000,17600770,1.32997E+12,4.49525E+14,5969782550
20210908,76300,200,0.26,76000,76400,75600,11798147,8.97864E+11,4.55494E+14,5969782550
20210907,76100,-1200,-1.55,77100,77100,75900,13239401,1.0086E+12,4.543E+14,5969782550
20210906,77300,700,0.91,76800,77600,76600,12861180,9.93041E+11,4.61464E+14,5969782550
20210903,76600,600,0.79,76400,76700,76000,12096419,9.25331E+11,4.57285E+14,5969782550
20210902,76000,-800,-1.04,76800,76800,75700,15347486,1.16854E+12,4.53703E+14,5969782550
20210901,76800,100,0.13,76700,77100,75900,16114775,1.23341E+12,4.58479E+14,5969782550
20210831,76700,2100,2.82,74900,76700,74300,24630370,1.86408E+12,4.57882E+14,5969782550
20210830,74600,300,0.4,75400,75500,74200,12686999,9.45673E+11,4.45346E+14,5969782550
20210827,74300,-300,-0.4,74300,75000,73800,15172748,1.12803E+12,4.43555E+14,5969782550
20210826,74600,-1100,-1.45,76100,76200,74600,16671494,1.25463E+12,4.45346E+14,5969782550
20210825,75700,100,0.13,76200,76600,74900,22319664,1.6883E+12,4.51913E+14,5969782550
20210824,75600,2300,3.14,73900,75700,73900,21016913,1.57455E+12,4.51316E+14,5969782550
20210823,73300,600,0.83,73300,74000,73000,19384648,1.42467E+12,4.37585E+14,5969782550
20210820,72700,-400,-0.55,73500,73900,72500,22364803,1.6338E+12,4.34003E+14,5969782550
20210819,73100,-800,-1.08,73500,74400,73100,22166298,1.63083E+12,4.36391E+14,5969782550
20210818,73900,-300,-0.4,73900,74600,73100,29192631,2.15673E+12,4.41167E+14,5969782550
20210817,74200,-200,-0.27,74000,75100,74000,30944847,2.30442E+12,4.42958E+14,5969782550
20210813,74400,-2600,-3.38,75800,76000,74100,61270643,4.57527E+12,4.44152E+14,5969782550
20210812,77000,-1500,-1.91,77100,78200,76900,42365223,3.27664E+12,4.59673E+14,5969782550
20210811,78500,-1700,-2.12,79600,79800,78500,30241137,2.38998E+12,4.68628E+14,5969782550
20210810,80200,-1300,-1.6,82300,82400,80100,20362639,1.64311E+12,4.78777E+14,5969782550
20210809,81500,0,0,81500,82300,80900,15522581,1.26767E+12,4.86537E+14,5969782550
20210806,81500,-600,-0.73,81900,82500,81300,13342623,1.09023E+12,4.86537E+14,5969782550
20210805,82100,-800,-0.97,83300,83300,82000,18485469,1.5261E+12,4.90119E+14,5969782550
20210804,82900,1500,1.84,82200,83100,81800,25642368,2.11764E+12,4.94895E+14,5969782550
20210803,81400,2100,2.65,79400,81400,79300,24339360,1.96648E+12,4.8594E+14,5969782550
20210802,79300,800,1.02,79200,79500,78700,11739124,9.29154E+11,4.73404E+14,5969782550
20210730,78500,-500,-0.63,78900,78900,78500,13823411,1.08649E+12,4.68628E+14,5969782550
20210729,79000,-200,-0.25,78800,79400,78800,14360453,1.13476E+12,4.71613E+14,5969782550
20210728,79200,700,0.89,78300,79200,78100,12743417,1.00076E+12,4.72807E+14,5969782550
20210727,78500,-300,-0.38,79200,79400,78500,11427693,9.00949E+11,4.68628E+14,5969782550
20210726,78800,-500,-0.63,79400,79500,78800,10040975,7.92955E+11,4.70419E+14,5969782550
20210723,79300,-400,-0.5,79700,79900,79200,9098910,7.23398E+11,4.73404E+14,5969782550
20210722,79700,1200,1.53,79000,79800,78900,12618790,1.00355E+12,4.75792E+14,5969782550
20210721,78500,-500,-0.63,79000,79100,78500,12355296,9.71439E+11,4.68628E+14,5969782550
20210720,79000,0,0,78500,79000,78400,12456646,9.79766E+11,4.71613E+14,5969782550
20210719,79000,-800,-1,79100,79200,78800,13155414,1.03902E+12,4.71613E+14,5969782550
20210716,79800,-800,-0.99,80100,80100,79500,10859399,8.65953E+11,4.76389E+14,5969782550
20210715,80600,1100,1.38,79800,80600,79500,13766279,1.10212E+12,4.81164E+14,5969782550
20210714,79500,-300,-0.38,79400,79600,79100,11575636,9.18601E+11,4.74598E+14,5969782550
20210713,79800,100,0.13,80000,80200,79800,9863450,7.88804E+11,4.76389E+14,5969782550
20210712,79700,300,0.38,79900,80000,79500,9768108,7.79142E+11,4.75792E+14,5969782550
20210709,79400,-500,-0.63,79600,79800,79000,22720577,1.80182E+12,4.74001E+14,5969782550
20210708,79900,-900,-1.11,81100,81200,79900,16660998,1.33874E+12,4.76986E+14,5969782550
20210707,80800,-400,-0.49,81200,81300,80300,15992202,1.28955E+12,4.82358E+14,5969782550
20210706,81200,800,1,80600,81200,80500,12131651,9.82537E+11,4.84746E+14,5969782550
20210705,80400,400,0.5,80100,80800,80000,8330969,6.70346E+11,4.79971E+14,5969782550
20210702,80000,-100,-0.12,80000,80400,79900,8753097,7.01207E+11,4.77583E+14,5969782550
20210701,80100,-600,-0.74,80500,80600,80000,13382882,1.07319E+12,4.7818E+14,5969782550
20210630,80700,-300,-0.37,81100,81400,80700,13288643,1.0759E+12,4.81761E+14,5969782550
20210629,81000,-900,-1.1,81900,82100,80800,15744317,1.27781E+12,4.83552E+14,5969782550
20210628,81900,300,0.37,81700,82000,81600,11578529,9.46992E+11,4.88925E+14,5969782550
20210625,81600,400,0.49,81500,81900,81200,13481405,1.09915E+12,4.87134E+14,5969782550
20210624,81200,1100,1.37,80400,81400,80100,18771080,1.51573E+12,4.84746E+14,5969782550
20210623,80100,100,0.13,80500,80600,79900,13856548,1.11005E+12,4.7818E+14,5969782550
20210622,80000,100,0.13,80200,80300,79900,11773365,9.42657E+11,4.77583E+14,5969782550
20210621,79900,-600,-0.75,79700,80000,79600,16063340,1.28208E+12,4.76986E+14,5969782550
20210618,80500,-400,-0.49,81100,81100,80500,14916721,1.20237E+12,4.80567E+14,5969782550
20210617,80900,-900,-1.1,81100,81300,80700,14007385,1.13229E+12,4.82955E+14,5969782550
20210616,81800,900,1.11,81500,81900,81100,14999855,1.22311E+12,4.88328E+14,5969782550
20210615,80900,400,0.5,80900,81200,80600,10075685,8.14156E+11,4.82955E+14,5969782550
20210614,80500,-500,-0.62,80800,80900,80500,10550078,8.50453E+11,4.80567E+14,5969782550
20210611,81000,0,0,81200,81700,80700,14087962,1.14208E+12,4.83552E+14,5969782550
20210610,81000,-100,-0.12,81300,81400,80900,17586995,1.42608E+12,4.83552E+14,5969782550
20210609,81100,-800,-0.98,81500,82000,81100,14908823,1.21435E+12,4.84149E+14,5969782550
20210608,81900,0,0,82300,82600,81800,12781226,1.04938E+12,4.88925E+14,5969782550
20210607,81900,-300,-0.36,82700,82800,81600,16496197,1.35352E+12,4.88925E+14,5969782550
20210604,82200,-600,-0.72,82700,82700,81500,18112259,1.48779E+12,4.90716E+14,5969782550
20210603,82800,2000,2.48,81300,83000,81100,29546007,2.43812E+12,4.94298E+14,5969782550
20210602,80800,200,0.25,80400,81400,80300,16414644,1.32771E+12,4.82358E+14,5969782550
20210601,80600,100,0.12,80500,81300,80100,14058401,1.13546E+12,4.81164E+14,5969782550
20210531,80500,400,0.5,80300,80600,79600,13321324,1.06528E+12,4.80567E+14,5969782550
20210528,80100,500,0.63,79800,80400,79400,12360199,9.88666E+11,4.7818E+14,5969782550
20210527,79600,-200,-0.25,80000,80000,79100,23198510,1.84546E+12,4.75195E+14,5969782550
20210526,79800,-100,-0.13,80400,80500,79700,11984359,9.59016E+11,4.76389E+14,5969782550
20210525,79900,200,0.25,80000,80400,79800,13628942,1.09158E+12,4.76986E+14,5969782550
20210524,79700,-400,-0.5,80100,80400,79500,13398666,1.06903E+12,4.75792E+14,5969782550
20210521,80100,600,0.75,80100,81500,79800,20961714,1.68735E+12,4.7818E+14,5969782550
20210520,79500,-100,-0.13,79400,79700,79100,16541828,1.31443E+12,4.74598E+14,5969782550
20210518,79600,0,0,79600,80000,79100,17494407,1.39377E+12,4.75195E+14,5969782550
20210517,79600,-500,-0.62,80800,80900,79200,17740855,1.41423E+12,4.75195E+14,5969782550
20210514,80100,1600,2.04,79000,80300,78900,16450920,1.31302E+12,4.7818E+14,5969782550
20210513,78500,-1500,-1.88,78900,79600,78400,31490096,2.4829E+12,4.68628E+14,5969782550
20210512,80000,-1200,-1.48,80800,81200,79800,35812268,2.8766E+12,4.77583E+14,5969782550
20210511,81200,-2000,-2.4,82500,82600,81100,28996680,2.366E+12,4.84746E+14,5969782550
20210510,83200,1300,1.59,82300,83500,81800,19385027,1.60373E+12,4.96686E+14,5969782550
20210507,81900,-400,-0.49,81800,82100,81500,14154882,1.15869E+12,4.88925E+14,5969782550
20210506,82300,-300,-0.36,81700,82300,81700,17047511,1.39711E+12,4.91313E+14,5969782550
20210504,82600,900,1.1,81900,82600,81800,12532550,1.03015E+12,4.93104E+14,5969782550
20210503,81700,200,0.25,81000,82400,81000,15710336,1.28477E+12,4.87731E+14,5969782550
20210430,81500,-200,-0.24,81900,82100,81500,18673197,1.52509E+12,4.86537E+14,5969782550
20210429,81700,-400,-0.49,82400,82500,81500,20000973,1.63881E+12,4.87731E+14,5969782550
20210428,82100,-800,-0.97,83200,83200,82100,15596759,1.28455E+12,4.90119E+14,5969782550
20210427,82900,-600,-0.72,83200,83300,82500,12941533,1.07138E+12,4.94895E+14,5969782550
20210426,83500,700,0.85,82900,83500,82600,15489938,1.28636E+12,4.98477E+14,5969782550
20210423,82800,400,0.49,81900,82900,81600,17805080,1.46421E+12,4.94298E+14,5969782550
20210422,82400,-200,-0.24,82900,83000,82400,13934746,1.1513E+12,4.9191E+14,5969782550
20210421,82600,-1300,-1.55,83300,83500,82500,21636079,1.79261E+12,4.93104E+14,5969782550
20210420,83900,600,0.72,83300,84000,83100,15521965,1.29819E+12,5.00865E+14,5969782550
20210419,83300,-600,-0.72,83800,84000,83300,15287311,1.27728E+12,4.97283E+14,5969782550
20210416,83900,-200,-0.24,84700,84700,83600,15429522,1.29452E+12,5.00865E+14,5969782550
20210415,84100,100,0.12,83700,84500,83400,16377412,1.37544E+12,5.02059E+14,5969782550
20210414,84000,0,0,84000,84300,83400,13794652,1.15633E+12,5.01462E+14,5969782550
20210413,84000,800,0.96,83000,84500,82800,15238206,1.2769E+12,5.01462E+14,5969782550
20210412,83200,-400,-0.48,84100,84100,83100,12915282,1.07827E+12,4.96686E+14,5969782550
20210409,83600,-1100,-1.3,84700,84900,83400,18193707,1.52708E+12,4.99074E+14,5969782550
20210408,84700,-900,-1.05,85700,85700,84100,19244259,1.62994E+12,5.05641E+14,5969782550
20210407,85600,-400,-0.47,86100,86200,85400,17885538,1.53276E+12,5.11013E+14,5969782550
20210406,86000,600,0.7,86200,86200,85100,19042023,1.63346E+12,5.13401E+14,5969782550
20210405,85400,600,0.71,85800,86000,84800,16255990,1.38516E+12,5.09819E+14,5969782550
20210402,84800,1900,2.29,84000,85200,83900,22997538,1.94759E+12,5.06238E+14,5969782550
20210401,82900,1500,1.84,82500,83000,82000,18676461,1.54248E+12,4.94895E+14,5969782550
20210331,81400,-800,-0.97,82400,82700,81400,17240518,1.41378E+12,4.8594E+14,5969782550
20210330,82200,600,0.74,81600,82300,81300,13121698,1.07497E+12,4.90716E+14,5969782550
20210329,81600,100,0.12,81700,81700,81000,14952134,1.21657E+12,4.87134E+14,5969782550
20210326,81500,300,0.37,81400,81600,81000,12845778,1.04426E+12,4.86537E+14,5969782550
20210325,81200,200,0.25,81000,82100,80800,14758826,1.2007E+12,4.84746E+14,5969782550
20210324,81000,-800,-0.98,81000,81600,80700,17926638,1.4542E+12,4.83552E+14,5969782550
20210323,81800,-200,-0.24,82600,82900,81800,13299907,1.09287E+12,4.88328E+14,5969782550
20210322,82000,100,0.12,82000,82300,81700,12670506,1.03954E+12,4.89522E+14,5969782550
20210319,81900,-1000,-1.21,82100,82500,81800,15869700,1.30195E+12,4.88925E+14,5969782550
20210318,82900,600,0.73,82800,83800,82600,18585244,1.54598E+12,4.94895E+14,5969782550
20210317,82300,-500,-0.6,82800,82900,82000,11625146,9.57444E+11,4.91313E+14,5969782550
20210316,82800,1000,1.22,82200,83000,82100,12293537,1.01428E+12,4.94298E+14,5969782550
20210315,81800,-1000,-1.21,82800,82900,81800,13735798,1.12853E+12,4.88328E+14,5969782550
20210312,82800,800,0.98,83100,83500,82400,13530573,1.12113E+12,4.94298E+14,5969782550
20210311,82000,1100,1.36,81000,82500,81000,23818297,1.95216E+12,4.89522E+14,5969782550
20210310,80900,-500,-0.61,82400,82500,80700,20038422,1.63281E+12,4.82955E+14,5969782550
20210309,81400,-600,-0.73,81400,81900,80600,25420764,2.06654E+12,4.8594E+14,5969782550
20210308,82000,-100,-0.12,82900,83000,81600,17641256,1.44848E+12,4.89522E+14,5969782550
20210305,82100,-300,-0.36,81100,82600,81100,20508971,1.6776E+12,4.90119E+14,5969782550
20210304,82400,-1600,-1.9,82600,83200,82200,24348331,2.01026E+12,4.9191E+14,5969782550
20210303,84000,400,0.48,83500,84000,82800,19882132,1.65912E+12,5.01462E+14,5969782550
20210302,83600,1100,1.33,85100,85300,83000,33498180,2.8236E+12,4.99074E+14,5969782550
20210226,82500,-2800,-3.28,82800,83400,82000,38520800,3.17585E+12,4.92507E+14,5969782550
20210225,85300,3300,4.02,84000,85400,83000,34155986,2.88026E+12,5.09222E+14,5969782550
20210224,82000,0,0,81800,83600,81300,26807651,2.20859E+12,4.89522E+14,5969782550
20210223,82000,-200,-0.24,81200,82900,81100,20587314,1.68393E+12,4.89522E+14,5969782550
20210222,82200,-400,-0.48,83800,84200,82200,25419886,2.11362E+12,4.90716E+14,5969782550
20210219,82600,500,0.61,82300,82800,81000,25880879,2.12128E+12,4.93104E+14,5969782550
20210218,82100,-1100,-1.32,83200,83600,82100,21327683,1.76203E+12,4.90119E+14,5969782550
20210217,83200,-1700,-2,83900,84200,83000,18307735,1.52641E+12,4.96686E+14,5969782550
20210216,84900,700,0.83,84500,86000,84200,20483100,1.74079E+12,5.06835E+14,5969782550
20210215,84200,2600,3.19,83800,84500,83300,23529706,1.97834E+12,5.02656E+14,5969782550
20210210,81600,-1100,-1.33,82600,82600,81600,23025766,1.88859E+12,4.87134E+14,5969782550
20210209,82700,-300,-0.36,84000,84800,82700,20898332,1.74844E+12,4.93701E+14,5969782550
20210208,83000,-500,-0.6,83800,84200,83000,15338765,1.28193E+12,4.95492E+14,5969782550
20210205,83500,1000,1.21,83100,84000,82500,18036835,1.49922E+12,4.98477E+14,5969782550
20210204,82500,-2100,-2.48,83500,83800,82100,24171688,2.0002E+12,4.92507E+14,5969782550
20210203,84600,200,0.24,84800,85400,83400,22112205,1.86445E+12,5.05044E+14,5969782550
20210202,84400,1400,1.69,84100,86400,83700,26302077,2.23486E+12,5.0385E+14,5969782550
20210201,83000,1000,1.22,81700,83400,81000,28046832,2.31166E+12,4.95492E+14,5969782550
20210129,82000,-1700,-2.03,84500,85000,82000,39615978,3.29234E+12,4.89522E+14,5969782550
20210128,83700,-1900,-2.22,83200,85600,83200,31859808,2.67657E+12,4.99671E+14,5969782550
20210127,85600,-1100,-1.27,86600,87700,85600,26423070,2.28249E+12,5.11013E+14,5969782550
20210126,86700,-2700,-3.02,88800,89200,86500,33178936,2.89932E+12,5.1758E+14,5969782550
20210125,89400,2600,3,87000,89900,86300,27258534,2.41007E+12,5.33699E+14,5969782550
20210122,86800,-1300,-1.48,89000,89700,86800,30861661,2.71764E+12,5.18177E+14,5969782550
20210121,88100,900,1.03,87500,88600,86500,25318011,2.21121E+12,5.25938E+14,5969782550
20210120,87200,200,0.23,89000,89000,86500,25211127,2.20574E+12,5.20565E+14,5969782550
20210119,87000,2000,2.35,84500,88000,83600,39895044,3.44134E+12,5.19371E+14,5969782550
20210118,85000,-3000,-3.41,86600,87300,84100,43227951,3.71578E+12,5.07432E+14,5969782550
20210115,88000,-1700,-1.9,89800,91800,88000,33431809,2.97523E+12,5.25341E+14,5969782550
20210114,89700,0,0,88700,90000,88700,26393970,2.35666E+12,5.35489E+14,5969782550
20210113,89700,-900,-0.99,89800,91200,89100,36068848,3.24407E+12,5.35489E+14,5969782550
20210112,90600,-400,-0.44,90300,91400,87800,48682416,4.36255E+12,5.40862E+14,5969782550
20210111,91000,2200,2.48,90000,96800,89500,90306177,8.37924E+12,5.4325E+14,5969782550
20210108,88800,5900,7.12,83300,90000,83000,59013307,5.08394E+12,5.30117E+14,5969782550
20210107,82900,700,0.85,82800,84200,82700,32644642,2.72611E+12,4.94895E+14,5969782550
20210106,82200,-1700,-2.03,83300,84500,82100,42089013,3.5069E+12,4.90716E+14,5969782550
20210105,83900,900,1.08,81600,83900,81600,35335669,2.91562E+12,5.00865E+14,5969782550
20210104,83000,2000,2.47,81000,84400,80200,38655276,3.18536E+12,4.95492E+14,5969782550
20201230,81000,2700,3.45,77400,81300,77300,29417421,2.34432E+12,4.83552E+14,5969782550
20201229,78300,-400,-0.51,78800,78900,77300,30339449,2.36881E+12,4.67434E+14,5969782550
20201228,78700,900,1.16,79000,80100,78200,40085044,3.17281E+12,4.69822E+14,5969782550
20201224,77800,3900,5.28,74100,78800,74000,32502870,2.48699E+12,4.64449E+14,5969782550
20201223,73900,1600,2.21,72400,74000,72300,19411326,1.41921E+12,4.41167E+14,5969782550
20201222,72300,-700,-0.96,72500,73200,72100,16304910,1.18324E+12,4.31615E+14,5969782550
20201221,73000,0,0,73100,73400,72000,20367355,1.47733E+12,4.35794E+14,5969782550
20201218,73000,-300,-0.41,73300,73700,73000,17613029,1.28976E+12,4.35794E+14,5969782550
20201217,73300,-500,-0.68,73400,73700,72600,24293214,1.77721E+12,4.37585E+14,5969782550
20201216,73800,0,0,74100,74500,73400,17512081,1.29186E+12,4.4057E+14,5969782550
20201215,73800,0,0,73800,74100,73300,20863671,1.53802E+12,4.4057E+14,5969782550
20201214,73800,400,0.54,73600,74500,73200,21510415,1.5903E+12,4.4057E+14,5969782550
20201211,73400,500,0.69,73500,73800,73100,18486672,1.35696E+12,4.38182E+14,5969782550
20201210,72900,-1000,-1.35,72700,73800,72500,39882928,2.91654E+12,4.35197E+14,5969782550
20201209,73900,2200,3.07,72100,73900,72000,24077996,1.75875E+12,4.41167E+14,5969782550
20201208,71700,-1200,-1.65,72200,72900,71600,25000338,1.80428E+12,4.28033E+14,5969782550
20201207,72900,1400,1.96,72400,73500,71900,28490496,2.07196E+12,4.35197E+14,5969782550
20201204,71500,1800,2.58,70400,72100,70100,28130533,2.01049E+12,4.26839E+14,5969782550
20201203,69700,200,0.29,70100,70500,69300,23677989,1.65449E+12,4.16094E+14,5969782550
20201202,69500,1700,2.51,68400,69900,68300,29703942,2.0607E+12,4.149E+14,5969782550
20201201,67800,1100,1.65,67100,68300,67100,22327173,1.5136E+12,4.04751E+14,5969782550
20201130,66700,-1500,-2.2,68400,68600,66700,43811016,2.94648E+12,3.98184E+14,5969782550
20201127,68200,200,0.29,68000,68400,67600,14063434,9.57451E+11,4.07139E+14,5969782550
20201126,68000,1400,2.1,66100,68000,66000,19023323,1.27979E+12,4.05945E+14,5969782550
20201125,66600,-1100,-1.62,67900,68300,66500,32447065,2.18555E+12,3.97588E+14,5969782550
20201124,67700,200,0.3,67900,69500,67000,32158235,2.19452E+12,4.04154E+14,5969782550
20201123,67500,2800,4.33,64800,67800,64700,27134398,1.81136E+12,4.0296E+14,5969782550
20201120,64700,100,0.15,63900,65200,63900,15068682,9.73133E+11,3.86245E+14,5969782550
20201119,64600,-200,-0.31,64100,64800,63900,16590290,1.06678E+12,3.85648E+14,5969782550
20201118,64800,-900,-1.37,65700,66200,64700,22963790,1.49519E+12,3.86842E+14,5969782550
20201117,65700,-600,-0.9,67000,67000,65600,30204089,1.99933E+12,3.92215E+14,5969782550
20201116,66300,3100,4.91,64000,66700,63900,36354334,2.38446E+12,3.95797E+14,5969782550
20201113,63200,2200,3.61,61300,63200,61000,31508829,1.96214E+12,3.7729E+14,5969782550
20201112,61000,-300,-0.49,61000,61400,60700,19800573,1.2084E+12,3.64157E+14,5969782550
20201111,61300,1100,1.83,60700,61400,60400,25628510,1.5622E+12,3.65948E+14,5969782550
20201110,60200,0,0,60500,60500,59500,19073552,1.14423E+12,3.59381E+14,5969782550
20201109,60200,100,0.17,60700,60900,60100,15892961,9.62262E+11,3.59381E+14,5969782550
20201106,60100,-200,-0.33,60700,60800,59600,16910230,1.01545E+12,3.58784E+14,5969782550
20201105,60300,1800,3.08,59000,60300,58800,20639475,1.23265E+12,3.59978E+14,5969782550
20201104,58500,-300,-0.51,58900,59000,57800,21718561,1.26906E+12,3.49232E+14,5969782550
20201103,58800,1400,2.44,57900,58900,57600,14950919,8.73636E+11,3.51023E+14,5969782550
20201102,57400,800,1.41,56400,57500,56000,20489076,1.16527E+12,3.42666E+14,5969782550
20201030,56600,-1500,-2.58,58000,58000,56600,26907844,1.54122E+12,3.3789E+14,5969782550
20201029,58100,-900,-1.53,58200,58500,57500,22636966,1.31348E+12,3.46844E+14,5969782550
